Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2020-10-14,24667.08984375,3488.669921875,5935.10009765625,56.61743927001953,32.2658576965332
2020-10-15,24158.5390625,3483.340087890625,5832.5,56.58810043334961,32.1982536315918
2020-10-16,24386.7890625,3483.81005859375,5919.60009765625,56.55875778198242,32.2755126953125
2020-10-19,24542.259765625,3426.919921875,5884.7001953125,55.8643684387207,32.14030456542969
2020-10-20,24569.5390625,3443.1201171875,5889.2001953125,55.94260787963867,32.39140319824219
2020-10-21,24754.419921875,3435.56005859375,5776.5,55.83502960205078,32.545928955078125
2020-10-22,24786.130859375,3453.489990234375,5785.7001953125,55.98173141479492,32.48797607421875
2020-10-23,24918.779296875,3465.389892578125,5860.2998046875,56.1284294128418,32.66181564331055
2020-10-27,24787.189453125,3390.679931640625,5729.0,55.052616119384766,32.497642517089844
2020-10-28,24708.80078125,3271.030029296875,5582.7998046875,53.800750732421875,32.005104064941406
2020-10-29,24586.599609375,3310.110107421875,5581.7998046875,54.4853630065918,32.333457946777344
2020-10-30,24107.419921875,3269.9599609375,5577.2998046875,53.51712417602539,31.947158813476562
2020-11-02,24460.009765625,3310.239990234375,5655.0,54.08437728881836,32.14996337890625
2020-11-03,24939.73046875,3369.159912109375,5786.7998046875,54.83744812011719,32.11133575439453
2020-11-04,24886.140625,3443.43994140625,5883.2998046875,55.80569076538086,33.115726470947266
2020-11-05,25695.919921875,3510.449951171875,5906.2001953125,56.55875778198242,33.46339416503906
2020-11-06,25712.970703125,3509.43994140625,5910.0,56.54897689819336,33.60825729370117
2020-11-09,26016.169921875,3550.5,6186.2998046875,57.43897247314453,33.791751861572266
2020-11-10,26301.48046875,3545.530029296875,6296.89990234375,57.703041076660156,33.41510009765625
2020-11-11,26226.98046875,3572.659912109375,6382.10009765625,58.2605094909668,33.637229919433594
2020-11-12,26169.380859375,3537.010009765625,6338.89990234375,57.85952377319336,33.61791229248047
2020-11-13,26156.859375,3585.14990234375,6316.39990234375,58.720176696777344,34.08147430419922
2020-11-16,26381.669921875,3626.909912109375,6421.2998046875,59.05270767211914,34.40983581542969
2020-11-17,26415.08984375,3609.530029296875,6365.2998046875,58.9842414855957,34.35188674926758
2020-11-18,26544.2890625,3567.7900390625,6385.2001953125,58.44633483886719,34.21668243408203
2020-11-19,26356.970703125,3581.8701171875,6334.39990234375,58.583255767822266,34.21668243408203
2020-11-20,26451.5390625,3557.5400390625,6351.5,58.54413604736328,34.3905143737793
2020-11-23,26486.19921875,3577.590087890625,6333.7998046875,58.720176696777344,34.55469512939453
2020-11-24,26588.19921875,3635.409912109375,6432.2001953125,59.2287483215332,34.79612731933594
2020-11-25,26669.75,3629.64990234375,6391.10009765625,59.170066833496094,34.5450325012207
2020-11-26,26819.44921875,,6362.89990234375,59.21896743774414,34.84442138671875
2020-11-27,26894.6796875,3638.35009765625,6367.60009765625,59.45369338989258,34.8927116394043
2020-11-30,26341.490234375,3621.6298828125,6266.2001953125,58.700618743896484,33.984901428222656
2020-12-01,26567.6796875,3662.449951171875,6384.7001953125,59.34610366821289,34.52572250366211
2020-12-02,26532.580078125,3669.010009765625,6463.39990234375,59.34610366821289,34.57400894165039
2020-12-03,26728.5,3666.719970703125,6490.2998046875,59.29720687866211,34.786476135253906
2020-12-04,26835.919921875,3699.1201171875,6550.2001953125,59.18962097167969,34.873390197753906
2020-12-07,26506.849609375,3691.9599609375,6555.39990234375,59.05270767211914,34.85408020019531
2020-12-08,26304.560546875,3702.25,6558.7998046875,59.42435073852539,34.96031188964844
2020-12-09,26502.83984375,3672.820068359375,6564.2998046875,59.18962097167969,34.70921325683594
2020-12-10,26410.58984375,3668.10009765625,6599.7998046875,58.739742279052734,34.94099807739258
