Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2022-04-14,75.386919453176,134.8309379523048,100.15912178592421,124.03895073697197,96.7971733775321
2022-04-19,73.66912038511369,136.96793367342732,99.96054863594212,125.53978712085016,95.63998350355925
2022-04-20,73.37802158190186,136.88322242084436,100.32745145857677,124.51481813095755,94.5140683821323
2022-04-21,72.45855116248612,134.86379129017845,100.31166834450545,123.52646624202566,93.169236000328
2022-04-22,72.30544750676086,131.1226624033266,98.91377757983604,122.02562985814747,93.60708854341414
2022-04-25,69.61068631356642,131.86979107105628,97.05693080973026,122.15374746100895,92.4498986694413
2022-04-26,69.83970885466697,128.1581432588383,97.13189096988842,119.79266270756,91.63673708091696
2022-04-27,69.88051824920308,128.42702504782244,97.65001760029116,119.92078031042148,92.48117342198718
2022-04-28,71.03598384101251,131.6051958033458,98.74939689626153,122.30017361435081,93.54453903832238
2022-04-29,73.8850393060706,126.82996614097829,99.21492170792044,119.18867771071294,94.85810267502463
2022-05-03,73.92883208357414,128.1667312892222,99.43453044850371,120.26854418504594,94.76427240994316
2022-05-04,73.11473803502628,131.99410018799242,98.54293218924377,122.73943799087601,94.67044815230553
2022-05-05,72.84806054789418,127.28854897807685,98.671804076718,119.20697217769293,92.26225015416603
2022-05-06,70.07531399763602,126.56628513130168,97.15424289018227,118.7860163516481,91.38653906054994
2022-05-10,68.78510350354536,122.81258894344296,95.25137594979608,116.6628723369421,90.13552492893945
2022-05-11,69.45383974388889,120.79069980757116,96.62559846447894,114.85088213765002,89.32236334041511
2022-05-12,67.8975128576279,120.63415934798114,95.12118131150872,115.14372740258354,88.94706630986455
2022-05-13,69.71379093410131,123.51365998923573,97.55270551983915,116.91911458441527,90.3544481967606
2022-05-16,69.89401189877135,123.0262255666414,98.16551157130853,115.98566017992376,89.72894713839919
2022-05-17,72.17932430755066,125.50761929156393,98.8703772267001,117.85256194715659,91.79311685109019
2022-05-18,72.3256263975199,120.4377062794689,97.81439828386567,114.15536847190148,90.01042591875593
2022-05-19,70.49123590197588,119.73509898042242,96.03382800361072,113.73439856235628,90.91740575747409
2022-05-20,72.58123936571089,119.75259727967769,97.18186012924687,114.17367702238185,91.48036331818756
2022-05-23,71.7152645610643,121.9746115040339,98.80462495327029,,
2022-05-24,70.4611762657926,120.98408036957606,98.42326176737744,115.25355053846502,90.32317344421472
2022-05-25,70.6684734836785,122.1274724497334,98.92823794309423,116.0588732565947,90.82358750728027
2022-05-26,70.47553892828947,124.55576426950708,99.48187336959725,117.77934887048566,92.07459563144693
2022-05-27,72.5115883216158,127.63755574163787,99.75277402035213,119.6462506377185,92.60627843961453
2022-05-30,74.00604422441006,,99.94477194299124,119.44491291643591,93.98239158140852
2022-05-31,75.02648436645741,126.83671066745784,100.04471668282862,118.32844342464253,93.54453903832238
2022-06-01,74.60516363376593,125.88762090125758,99.0623751493392,117.4132905288812,92.88775721997126
